Time Box IPL IDF PCO PPS PPL PDF IZ ZS ZM ZL ZG BD BM BF KR FP FM FT FI CEP SF SE SC SL SO PNA PNE PNO SBA SBS SBO WHM WHH WHA WHB WHC WHO PB BB IB DL DR DC
7.300000e+02 21 1.474733e+00 2.515242e+00 1.474733e+00 1.474756e+00 1.474733e+00 1.767811e+08 1.474733e+00 6.311418e+00 1.539611e+00 1.598018e+00 1.474733e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.153808e-20 4.462600e-21 7.118815e-17 2.981583e-19 4.140232e+00 4.838667e+05 1.840540e+09 4.346735e+10 9.033974e+07 2.343219e+09 5.217437e+07 5.347691e+08 1.528273e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.183920e+08 7.525308e+08 7.939643e+08 6.676228e+08 6.636193e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.474733e-08
7.300000e+02 22 5.501874e-02 1.477528e-01 5.501876e-02 5.501876e-02 5.501876e-02 9.388176e+06 5.501874e-02 4.177051e-01 5.784711e-02 6.049077e-02 5.501876e-02 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.153808e-20 4.462600e-21 7.118815e-17 2.981583e-19 9.137879e-02 2.828183e-07 1.839724e+09 4.346761e+10 8.661300e+05 2.343137e+09 8.962849e+06 4.116222e+08 1.345137e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.219515e+08 7.561077e+08 7.978143e+08 6.691268e+08 5.295194e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.501876e-10
7.300000e+02 23 3.250653e-01 6.264723e-01 3.250654e-01 3.250654e-01 3.250654e-01 4.095577e+07 3.250653e-01 1.668953e+00 3.398126e-01 3.531438e-01 3.250654e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.153808e-20 4.462600e-21 7.118815e-17 2.981583e-19 6.407807e-01 7.232947e+01 1.840068e+09 4.346764e+10 2.013073e+07 2.343166e+09 2.590934e+07 5.050104e+08 1.485155e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.226817e+08 7.568399e+08 7.986027e+08 6.694351e+08 5.713535e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.250654e-09
7.300000e+02 24 4.809556e-01 8.736499e-01 4.809558e-01 4.809558e-01 4.809558e-01 5.730796e+07 4.809556e-01 2.286252e+00 5.023828e-01 5.216469e-01 4.809558e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.514550e+09 8.153808e-20 4.462600e-21 7.118815e-17 2.981583e-19 1.053170e+00 3.501103e+02 1.840136e+09 4.346761e+10 3.113029e+07 2.343174e+09 3.065459e+07 5.146349e+08 1.498519e+07 7.563342e+07 3.964311e+06 6.937698e+06 5.455767e+09 1.613309e+10 7.223134e+08 7.564697e+08 7.982029e+08 6.692794e+08 5.844227e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.809558e-09
7.300000e+02 25 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.300000e+02 26 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
7.300000e+02 27 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.095000e+03 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.095000e+03 1 8.513044e-03 3.253621e-01 5.421398e+03 3.052708e+04 8.791239e-03 1.147342e+07 8.486176e-03 2.850297e+03 1.009678e-02 1.258276e-02 8.488458e-03 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 2.491969e-20 2.257644e-21 2.436570e-17 6.764861e-20 8.837053e-03 3.237687e-16 1.383745e+09 3.701369e+10 2.128747e+04 1.999917e+09 1.341094e+07 2.621916e+08 8.068399e+06 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 6.519487e+08 6.802392e+08 5.959246e+08 5.403385e+08 2.939559e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.486196e-11
1.095000e+03 2 1.969594e-02 6.808778e-01 5.066756e+04 3.296069e+05 1.990644e-02 2.447608e+07 1.968719e-02 4.091424e+03 2.287052e-02 2.769408e-02 1.969090e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 2.491969e-20 2.257644e-21 2.436570e-17 6.764861e-20 2.050825e-02 1.377358e-06 1.385827e+09 3.701890e+10 7.305193e+04 2.000169e+09 1.515119e+07 3.306150e+08 9.253502e+06 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 6.579971e+08 6.859187e+08 6.015316e+08 5.425444e+08 4.450166e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.968724e-10
1.095000e+03 3 9.301438e-02 2.702080e+00 3.951347e+06 3.504498e+07 9.301457e-02 1.103984e+08 9.301438e-02 3.279804e+03 1.099435e-01 1.337894e-01 9.302009e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 2.491969e-20 2.257644e-21 2.436570e-17 7.030682e-20 1.268324e-01 1.051285e-03 1.386378e+09 3.701870e+10 4.636845e+06 2.000235e+09 1.495813e+07 3.829359e+08 1.012163e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 6.577852e+08 6.857203e+08 6.013352e+08 5.424672e+08 1.765618e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.301457e-10
1.095000e+03 4 1.761241e-02 6.465716e-01 1.666551e+04 9.863640e+04 1.783420e-02 2.383598e+07 1.759713e-02 3.814573e+03 2.121951e-02 2.667455e-02 1.760070e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 2.491969e-20 2.257644e-21 2.436570e-17 6.764861e-20 1.877103e-02 1.056928e-07 1.384061e+09 3.701437e+10 5.561758e+04 1.999958e+09 1.477767e+07 3.134661e+08 8.978315e+06 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 6.527536e+08 6.809961e+08 5.966710e+08 5.406334e+08 6.167734e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.759717e-10
1.095000e+03 5 3.569809e-02 1.208286e+00 2.391431e+07 2.656378e+08 3.591976e-02 4.638040e+07 3.569809e-02 1.055165e+06 4.325801e-02 5.336374e-02 3.571360e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.059917e-05 2.491969e-20 2.257644e-21 2.436570e-17 6.764861e-20 4.063736e-02 2.572904e-05 1.384061e+09 3.701395e+10 1.392069e+05 1.999958e+09 1.552410e+07 3.510031e+08 9.607981e+06 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 6.523096e+08 6.805794e+08 5.962594e+08 5.404703e+08 5.488109e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.569817e-10
1.095000e+03 6 6.647511e-02 2.055576e+00 2.670581e+07 2.986275e+08 6.656922e-02 8.207645e+07 6.647511e-02 2.332430e+04 7.966114e-02 9.746747e-02 6.648054e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.058403e-05 2.491969e-20 2.257644e-21 2.436570e-17 6.764861e-20 8.638551e-02 3.755504e-04 1.384226e+09 3.701367e+10 1.314517e+06 1.999979e+09 1.537851e+07 3.734047e+08 9.974851e+06 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 6.519397e+08 6.802317e+08 5.959165e+08 5.403348e+08 1.382571e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.647527e-10
1.095000e+03 7 1.061805e-01 9.808856e-01 1.314543e+07 1.483849e+08 1.065146e-01 4.679588e+07 1.061623e-01 3.757714e+05 1.182646e-01 1.313453e-01 1.061644e-01 0.000000e+00 0.000000e+00 0.000000e+00 4.058574e-05 3.559955e-20 3.225205e-21 3.480814e-17 9.891934e-20 1.973021e-01 2.588425e-07 1.830861e+09 4.357205e+10 8.376918e+04 2.354288e+09 2.123276e+07 4.074658e+08 1.290583e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.334997e+08 7.862241e+08 6.667067e+08 6.340556e+08 2.890861e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.061623e-09
1.095000e+03 8 3.442281e-01 2.395894e+00 3.324035e+08 1.842456e+09 3.442312e-01 1.178771e+08 3.442281e-01 1.260410e+04 3.791426e-01 4.100471e-01 3.442291e-01 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 3.557697e-20 3.225205e-21 3.454822e-17 9.891934e-20 7.909792e-01 3.692571e-04 1.829672e+09 4.356826e+10 9.953203e+05 2.354190e+09 2.224216e+07 4.768124e+08 1.416539e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.298655e+08 7.827244e+08 6.633597e+08 6.326712e+08 7.353848e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.442282e-09
1.095000e+03 9 5.072449e-01 3.312309e+00 1.350928e+06 1.066605e+07 5.072467e-01 1.658802e+08 5.072449e-01 3.372012e+03 5.524979e-01 5.993279e-01 5.072456e-01 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 3.557697e-20 3.225205e-21 3.454822e-17 9.891934e-20 1.272919e+00 1.315925e-03 1.830144e+09 4.356834e+10 4.388752e+06 2.354249e+09 2.168516e+07 4.917901e+08 1.442430e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.298304e+08 7.826909e+08 6.633276e+08 6.326578e+08 3.359441e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.072451e-09
1.095000e+03 10 1.350803e-01 1.144544e+00 9.028742e+06 1.001665e+08 1.353840e-01 5.486576e+07 1.350655e-01 7.783684e+03 1.495558e-01 1.652305e-01 1.350670e-01 0.000000e+00 0.000000e+00 0.000000e+00 4.058402e-05 3.557697e-20 3.225205e-21 3.454822e-17 9.891934e-20 2.555101e-01 1.479233e-06 1.828054e+09 4.356612e+10 1.003518e+05 2.354036e+09 2.160103e+07 4.202854e+08 1.316391e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.277993e+08 7.807336e+08 6.614572e+08 6.318804e+08 5.281827e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.350655e-09
1.095000e+03 11 1.827317e-01 1.498902e+00 4.686646e+07 5.443461e+08 1.829853e-01 7.257414e+07 1.827280e-01 4.966608e+03 2.023611e-01 2.219836e-01 1.827294e-01 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 3.561952e-20 3.225205e-21 3.454822e-17 9.891934e-20 3.504207e-01 1.938337e-05 1.829047e+09 4.356795e+10 1.509034e+05 2.354138e+09 2.213372e+07 4.452747e+08 1.360183e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.294313e+08 7.823061e+08 6.629602e+08 6.325057e+08 2.651960e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.827280e-09
1.095000e+03 12 1.800686e-01 1.800526e+00 2.014892e+05 1.414259e+06 1.802325e-01 8.821022e+07 1.800686e-01 3.870286e+03 2.005524e-01 2.232636e-01 1.800699e-01 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 3.562944e-20 3.225205e-21 3.454822e-17 9.891934e-20 3.625591e-01 9.158489e-05 1.829836e+09 4.356928e+10 2.975932e+05 2.354216e+09 2.232586e+07 4.616719e+08 1.389218e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.306303e+08 7.834615e+08 6.640646e+08 6.329638e+08 1.371322e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.800687e-09
1.095000e+03 13 4.804129e-01 2.419961e+00 4.715181e+04 2.771472e+05 4.805207e-01 1.179217e+08 4.804129e-01 4.178283e+03 5.190833e-01 5.582258e-01 4.804140e-01 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 3.559112e-20 3.225205e-21 3.454822e-17 9.891934e-20 1.118907e+00 2.825770e-04 1.830247e+09 4.356953e+10 7.593567e+05 2.354203e+09 2.228535e+07 4.739322e+08 1.411241e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.316594e+08 7.844525e+08 6.650122e+08 6.333559e+08 1.932408e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.804131e-09
1.095000e+03 14 4.610772e-01 2.445809e+00 6.444237e+07 7.126189e+08 4.612035e-01 1.193743e+08 4.610772e-01 4.658539e+03 5.004684e-01 5.384433e-01 4.610783e-01 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 3.558903e-20 3.225205e-21 3.454822e-17 9.891934e-20 1.072433e+00 3.007171e-04 1.828225e+09 4.356500e+10 7.888867e+05 2.353993e+09 2.230320e+07 4.741495e+08 1.412306e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.277158e+08 7.806523e+08 6.613794e+08 6.318480e+08 1.506846e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.610773e-09
1.095000e+03 15 7.070720e-01 3.614325e+00 1.142934e+09 7.087182e-01 7.070722e-01 1.800613e+08 7.070720e-01 4.065924e+03 7.648135e-01 8.229306e-01 7.071257e-01 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 3.557697e-20 3.225205e-21 3.454822e-17 9.891934e-20 1.831224e+00 1.419376e-03 1.828056e+09 4.356333e+10 4.732151e+06 2.353986e+09 2.166944e+07 4.924270e+08 1.443890e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.261118e+08 7.791059e+08 6.599019e+08 6.312313e+08 1.964856e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.070722e-09
1.095000e+03 16 1.389882e-01 1.044237e+00 1.406917e+06 1.307979e+07 1.392858e-01 4.974942e+07 1.389707e-01 4.045844e+03 1.529398e-01 1.681574e-01 1.389722e-01 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 3.557697e-20 3.225205e-21 3.454822e-17 9.891934e-20 2.643447e-01 3.469012e-07 1.828171e+09 4.356627e+10 8.623334e+04 2.354017e+09 2.129154e+07 4.082421e+08 1.294511e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.283726e+08 7.812855e+08 6.619847e+08 6.321003e+08 4.268574e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.389707e-09
1.095000e+03 17 2.479488e-01 1.636445e+00 1.394981e+05 9.628507e+05 2.481406e-01 7.912545e+07 2.479477e-01 4.198777e+03 2.707656e-01 2.949049e-01 2.479491e-01 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 3.557697e-20 3.225205e-21 3.454822e-17 9.891934e-20 4.935580e-01 2.983799e-05 1.829305e+09 4.356822e+10 1.718664e+05 2.354131e+09 2.220650e+07 4.497899e+08 1.368167e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.301413e+08 7.829897e+08 6.636136e+08 6.327770e+08 1.169758e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.479478e-09
1.095000e+03 18 2.078004e-01 1.570117e+00 2.501210e+03 1.139073e+04 2.079505e-01 7.603060e+07 2.077993e-01 4.107907e+03 2.282690e-01 2.503213e-01 2.078007e-01 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 3.557697e-20 3.225205e-21 3.454822e-17 9.891934e-20 4.048181e-01 2.575296e-05 1.829339e+09 4.356836e+10 1.638735e+05 2.354144e+09 2.218252e+07 4.482944e+08 1.365464e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.301108e+08 7.829605e+08 6.635857e+08 6.327654e+08 1.333191e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.077994e-09
1.095000e+03 19 5.050353e-01 2.360815e+00 1.422502e+08 1.179861e+09 5.051189e-01 1.145585e+08 5.050353e-01 4.636623e+03 5.465975e-01 5.847142e-01 5.050364e-01 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 3.559112e-20 3.225205e-21 3.454822e-17 9.891934e-20 1.162252e+00 2.185362e-04 1.829155e+09 4.356740e+10 5.808952e+05 2.354087e+09 2.233059e+07 4.707196e+08 1.405903e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.298647e+08 7.827252e+08 6.633608e+08 6.326716e+08 6.996151e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.050354e-09
1.095000e+03 20 4.072706e-01 2.098964e+00 4.557784e+07 4.706015e+08 4.074384e-01 1.016678e+08 4.072706e-01 5.257918e+03 4.417506e-01 4.755462e-01 4.072719e-01 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 3.559112e-20 3.225205e-21 3.454822e-17 9.891934e-20 8.942160e-01 1.223562e-04 1.827509e+09 4.356389e+10 3.496396e+05 2.353903e+09 2.236473e+07 4.637912e+08 1.394306e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.269768e+08 7.799413e+08 6.607003e+08 6.315645e+08 9.931093e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.072707e-09
1.095000e+03 21 1.474330e+00 7.308513e+00 1.054768e+11 2.318875e+00 1.474330e+00 3.886703e+08 1.474330e+00 1.361686e+04 1.626099e+00 1.776836e+00 1.474331e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 3.558903e-20 3.225205e-21 3.454822e-17 9.891934e-20 4.456593e+00 7.926432e+01 1.830150e+09 4.356229e+10 3.386561e+07 2.354218e+09 2.076754e+07 5.118916e+08 1.474441e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.250339e+08 7.780674e+08 6.589102e+08 6.308163e+08 2.555199e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.474330e-08
1.095000e+03 22 5.504003e-02 5.134884e-01 3.102285e+06 3.462966e+07 5.562419e-02 2.361055e+07 5.500789e-02 5.390083e+03 6.148277e-02 6.883081e-02 5.500892e-02 0.000000e+00 0.000000e+00 0.000000e+00 4.058404e-05 3.557697e-20 3.225205e-21 3.454822e-17 9.891934e-20 9.352750e-02 4.625268e-16 1.828295e+09 4.356692e+10 2.091333e+04 2.354008e+09 1.850449e+07 3.121993e+08 1.109031e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.292092e+08 7.820914e+08 6.627550e+08 6.324207e+08 1.211933e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.500790e-10
1.095000e+03 23 3.249927e-01 1.910806e+00 8.889453e+03 4.524685e+04 3.251338e-01 9.263689e+07 3.249927e-01 4.499354e+03 3.532829e-01 3.826821e-01 3.249941e-01 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 3.557697e-20 3.225205e-21 3.454822e-17 9.891934e-20 6.895218e-01 7.712764e-05 1.829181e+09 4.356763e+10 2.656611e+05 2.354087e+09 2.232163e+07 4.596807e+08 1.385953e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.300772e+08 7.829279e+08 6.635542e+08 6.327522e+08 2.320493e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.249928e-09
1.095000e+03 24 4.808501e-01 2.579482e+00 1.973885e+07 2.152036e+08 4.809823e-01 1.263057e+08 4.808501e-01 5.579882e+03 5.210847e-01 5.614225e-01 4.808511e-01 0.000000e+00 0.000000e+00 0.000000e+00 4.058400e-05 3.558903e-20 3.225205e-21 3.454822e-17 9.891934e-20 1.139869e+00 3.745200e-04 1.829316e+09 4.356722e+10 1.026848e+06 2.354104e+09 2.223114e+07 4.772036e+08 1.417078e+07 1.118438e+09 2.664502e+06 2.906318e+07 4.856948e+09 1.634366e+10 7.296386e+08 7.825048e+08 6.631501e+08 6.325846e+08 1.585305e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.808502e-09
1.095000e+03 25 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.095000e+03 26 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.095000e+03 27 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.460000e+03 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.460000e+03 1 8.527661e-03 1.443939e+00 5.075999e+02 2.242974e+03 8.652650e-03 3.180706e+07 8.471939e-03 7.687577e+04 1.707189e-02 5.053516e-02 8.654761e-03 0.000000e+00 0.000000e+00 0.000000e+00 1.483077e-08 1.101378e-20 2.257644e-21 1.214736e-17 3.349061e-20 8.834673e-03 3.309870e-16 1.298226e+09 3.429791e+10 1.557985e+03 1.854106e+09 1.241128e+07 1.916999e+08 7.931691e+06 5.172816e+09 1.925002e+06 1.263540e+08 4.268379e+09 1.545790e+10 6.748277e+08 7.325986e+08 5.035518e+08 4.866328e+08 5.155651e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.471959e-11
1.460000e+03 2 1.966822e-02 3.021083e+00 1.422563e-01 2.278306e-01 1.969288e-02 6.827897e+07 1.965252e-02 1.648606e+05 3.627906e-02 9.794665e-02 2.000562e-02 0.000000e+00 0.000000e+00 0.000000e+00 1.483077e-08 1.101378e-20 2.257644e-21 1.214736e-17 3.349061e-20 2.054296e-02 3.309870e-16 1.300227e+09 3.431068e+10 4.962093e+03 1.854376e+09 1.353280e+07 2.572419e+08 8.705686e+06 5.172816e+09 1.925002e+06 1.263540e+08 4.268379e+09 1.545790e+10 6.810411e+08 7.383215e+08 5.083787e+08 4.884261e+08 1.472723e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.965256e-10
1.460000e+03 3 9.287533e-02 1.197179e+01 8.216143e+04 4.883601e+05 9.287552e-02 3.157182e+08 9.287533e-02 7.584331e+05 1.734921e-01 4.195015e-01 9.452432e-02 0.000000e+00 0.000000e+00 0.000000e+00 1.483077e-08 1.101378e-20 2.257644e-21 1.214736e-17 3.615016e-20 1.292390e-01 3.309870e-16 1.300652e+09 3.431016e+10 1.068838e+06 1.854427e+09 1.408493e+07 3.097097e+08 9.212037e+06 5.172816e+09 1.925002e+06 1.263540e+08 4.268379e+09 1.545790e+10 6.808170e+08 7.381147e+08 5.082042e+08 4.883619e+08 4.572170e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.287552e-10
